environment_seed,outcome,success,soldier_caught,unsafe_intercept,timeout,total_steps,detection_step,detection_time_seconds,post_detection_steps,intercept_step,intercept_time_seconds,min_enemy_soldier_dist,physical_limit_violations,mean_tracking_error,final_tracking_error,tracking_rmse,n_tracking_samples,instance_id,instance_name,family,training_seed
72000,intercepted,1,0,0,0,136,31,15.5,105,136.0,68.0,10.320119857788086,0,1.1940886882959671,1.5461398363113403,1.2729706397308742,106,ppo_seed47,ppo,PPO,47
72001,intercepted,1,0,0,0,280,89,44.5,191,280.0,140.0,5.597819805145264,0,1.1626064151059836,1.4263200759887695,1.259792493889625,192,ppo_seed47,ppo,PPO,47
72002,intercepted,1,0,0,0,14,11,5.5,3,14.0,7.0,5.179549217224121,0,1.2114096879959106,1.8872578144073486,1.2877991223236418,4,ppo_seed47,ppo,PPO,47
72003,intercepted,1,0,0,0,391,13,6.5,378,391.0,195.5,6.9498491287231445,0,1.1252198610110773,0.8914938569068909,1.2220705446148472,379,ppo_seed47,ppo,PPO,47
72004,intercepted,1,0,0,0,195,16,8.0,179,195.0,97.5,3.773440361022949,0,1.0917478106088108,1.5073802471160889,1.1823683698942125,180,ppo_seed47,ppo,PPO,47
72005,intercepted,1,0,0,0,113,36,18.0,77,113.0,56.5,8.930437088012695,0,1.0129915282894404,1.1191158294677734,1.1160101510926332,78,ppo_seed47,ppo,PPO,47
72006,intercepted,1,0,0,0,185,10,5.0,175,185.0,92.5,7.761953830718994,0,1.0488210807300427,0.6949789524078369,1.1328610108270623,176,ppo_seed47,ppo,PPO,47
72007,intercepted,1,0,0,0,119,41,20.5,78,119.0,59.5,5.778115749359131,0,1.129298817885073,1.1480109691619873,1.217314501425199,79,ppo_seed47,ppo,PPO,47
72008,intercepted,1,0,0,0,56,20,10.0,36,56.0,28.0,11.33730411529541,0,1.1679688845131848,0.7208779454231262,1.2695510729944774,37,ppo_seed47,ppo,PPO,47
72009,intercepted,1,0,0,0,75,38,19.0,37,75.0,37.5,13.954540252685547,0,1.1237153207000934,1.5426467657089233,1.1808064419866202,38,ppo_seed47,ppo,PPO,47
72010,intercepted,1,0,0,0,12,9,4.5,3,12.0,6.0,7.563339710235596,0,1.3438898175954819,1.588697075843811,1.4572665457390808,4,ppo_seed47,ppo,PPO,47
72011,intercepted,1,0,0,0,145,19,9.5,126,145.0,72.5,13.388567924499512,0,1.1875262299156564,1.61085844039917,1.287440579982445,127,ppo_seed47,ppo,PPO,47
72012,intercepted,1,0,0,0,113,13,6.5,100,113.0,56.5,10.471420288085938,0,1.1189449749665685,0.990449070930481,1.2162563612630826,101,ppo_seed47,ppo,PPO,47
72013,intercepted,1,0,0,0,238,18,9.0,220,238.0,119.0,2.3505303859710693,0,1.1416565078685725,1.4648261070251465,1.227828030169548,221,ppo_seed47,ppo,PPO,47
72014,intercepted,1,0,0,0,173,8,4.0,165,173.0,86.5,8.388358116149902,0,1.1336074044187385,1.5187554359436035,1.2233506741188094,166,ppo_seed47,ppo,PPO,47
72015,intercepted,1,0,0,0,44,20,10.0,24,44.0,22.0,9.042535781860352,0,1.0315199488401412,0.8825188279151917,1.1563390582179178,25,ppo_seed47,ppo,PPO,47
72016,intercepted,1,0,0,0,196,12,6.0,184,196.0,98.0,9.054220199584961,0,1.09637296240072,1.3559865951538086,1.1882099813211895,185,ppo_seed47,ppo,PPO,47
72017,intercepted,1,0,0,0,66,40,20.0,26,66.0,33.0,8.107513427734375,0,1.2509026494291093,0.9225278496742249,1.3463427460757074,27,ppo_seed47,ppo,PPO,47
72018,soldier_caught,0,1,0,0,51,8,4.0,43,,,1.365549087524414,0,1.0574518357488243,0.6652421951293945,1.2143605827263255,44,ppo_seed47,ppo,PPO,47
72019,intercepted,1,0,0,0,74,9,4.5,65,74.0,37.0,2.732982635498047,0,1.0646067216540829,0.848323404788971,1.1578079164092903,66,ppo_seed47,ppo,PPO,47
72020,intercepted,1,0,0,0,159,9,4.5,150,159.0,79.5,2.1213080883026123,0,1.1438058689730057,1.3890327215194702,1.235264437531787,151,ppo_seed47,ppo,PPO,47
72021,intercepted,1,0,0,0,356,12,6.0,344,356.0,178.0,2.3220043182373047,0,1.0870711494615113,0.6642981171607971,1.1837081314868314,345,ppo_seed47,ppo,PPO,47
